region,income_group,demo_group,demo_subgroup,has_account,borrowed_any,credit_card,biz_loan_source,biz_loan,loan_purpose_group,loan_purpose,saved_old_age,saved_for_purchase,saved_no_purpose,mobile_pay_s_r,digital_payment_other,mobile_payment,mobile_payment_bill,govt_digital_pay,govt_digital_pay_acc,digital_pay,digital_pay_acc,govt_payment_recv,fin_resilience,emergency_funds,prefer_digital_acc,prefer_digital_fin,prefer_digital,saved_any,region_clean
East Asia & Pacific (excluding high income),Upper middle income,all,all,0.638173128563221,0.4619848419025631,0.2347064970602316,0.320894212251223,0.320894212251223,0.2058967186179256,0.2058967186179256,0.44587108206733467,0.5949954452130131,0.40500455478698727,0.11335862007315267,0.7019960707975939,0.10755904637845198,0.573576426512888,0.09672581082105679,0.11252729798767869,0.3425313896510673,0.14864684132041037,0.1322518505902595,0.24511203454234723,0.0823370093086897,0.18261953263066408,0.12407049986085869,0.2810309941115281,0.5980572965173705,East Asia & Pacific
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.304278010167618,0.33876473691523157,0.07171174567385527,0.0920452971172897,0.0920452971172897,0.1519937958283047,0.1519937958283047,0.45715989907567767,0.4097143704362802,0.5902856295637197,0.08282452445788305,0.5984534439823074,0.07078893016582652,0.4827689822518699,0.07241646816581525,0.08426400632292493,0.2816580795528386,0.12537021320987948,0.10934718142306202,0.12548393068737643,0.101893567760349,0.09640738508839772,0.08171775437368034,0.17024318907242558,0.3888979417623651,Latin America & Caribbean
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.216946740447008,0.4831746356074885,0.04901230571979187,0.107650463852356,0.107650463852356,0.08092055955381217,0.07899196450630924,0.4953424086250769,0.5355853449829613,0.4644146550170385,0.037000319491956035,0.261509857449045,0.021882885571419097,0.19815581252221937,0.025659840009199547,0.03581155175322756,0.1772984726624042,0.06009182817640929,0.04735173046244592,0.07266546575814731,0.014681163384190732,0.04947657128261676,0.039341309263973306,0.10384179422872639,0.48309466192311995,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,all,all,0.036967262381342,0.5703325940446998,0.026830810147100093,0.014952196807575091,0.014952196807575063,0.027768021359271616,0.02683166666175968,0.27774222291283773,0.5956125573533997,0.4043874426466001,0.015493100282152505,0.1021127403701439,0.007584475736850449,0.06418612672954041,0.005056754539462194,0.008288476424477692,0.10290649825533671,0.016986558027010434,0.011821080586332244,0.06649526182494439,0.016170004393660092,0.018650793098380636,0.009896904563047565,0.08548395003552056,0.39917952583282834,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.100480565895901,0.5016755650851601,0.05288208448023557,0.05945464435930767,0.05945464435930767,0.0481157270747139,0.04811572707471384,0.48344330795895557,0.43463222764951714,0.565367772350483,0.01665198910029142,0.2122982761558564,0.007624087142937441,0.18412244331807193,0.014961456816932478,0.02002127924488173,0.14656570601655244,0.0411413687977453,0.03373243689088837,0.06945344036495449,0.045859725623676295,0.05257753577748467,0.025726676818271843,0.09360595253211923,0.5585584863032469,Sub-Saharan Africa
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.50358727770345,0.46413695885538897,0.18912430503850014,0.199036913389363,0.199036913389363,0.19259053285810573,0.19200331496726214,0.5213525721157115,0.6714629996093695,0.3285370003906305,0.12145121392716213,0.5638507877332755,0.10485484339002465,0.4042991884492577,0.08496742120795228,0.09395940781973533,0.2945351141886313,0.1438581006400868,0.13348732110880374,0.14137868437052067,0.12227430508780199,0.1318074007086681,0.11330212841185786,0.18923582905696418,0.5051846457398516,Latin America & Caribbean
High income,High income,all,all,0.883910202534742,0.5059663271356365,0.24977104564309094,0.12231137162293998,0.12231137162293998,0.3785870389851154,0.3760482721399947,0.5550574325345364,0.6764522017243447,0.32354779827565533,0.17212651820385,0.6507335585643809,0.1653516740506049,0.44760087664219006,0.14616296214349248,0.1723506730269766,0.3928615096660796,0.24141853146057807,0.20992543330815783,0.2459248208091798,0.347575922315545,0.19908335141283484,0.1326743682963311,0.3086492035644897,0.3680861454211135,High income countries
High income,High income,all,all,0.852376450858957,0.5947752481041956,0.4325942090955591,0.304449669363736,0.304449669363736,0.42724248676293486,0.42724248676293475,0.6870620639102472,0.6033595450983396,0.3966404549016601,0.36156694110792054,0.6472076205082745,0.33908511434854227,0.25983869894440415,0.3944442854980047,0.4097324687637707,0.5860727483515462,0.5405777789085693,0.5232238483037364,0.23273183469991088,0.458661459611442,0.30908967813153343,0.2213143976861951,0.3525223473302526,0.5993034425376514,High income countries
High income,High income,all,all,0.806511950648924,0.5680417874811835,0.595899411955513,0.354813302471348,0.354813302471348,0.33553911233877654,0.3352885366491551,0.7767748062405126,0.7948789766988229,0.20512102330117687,0.3718088800328618,0.5735163032933294,0.36265159688547666,0.13984986114225262,0.27566761532421635,0.28122933251255594,0.5305767772308134,0.4214469048445528,0.41507125073961915,0.26470045427568484,0.264534992141336,0.2767988045529602,0.24063262075285924,0.35637491919777514,0.6267084501966974,High income countries
High income,High income,all,all,0.997367892497757,0.5699358118535753,0.5880850297016469,0.565099313186307,0.565099313186307,0.4669618162377198,0.4669618162377198,0.7816187731719638,0.7756430293712077,0.22435697062879262,0.7321269026332422,0.8012380261293117,0.7288901951258346,0.01858519592396521,0.38358842904506096,0.3887508868965812,0.5293864947354736,0.5066509788319787,0.5021705973565105,0.4000260130342924,0.44921648338236897,0.388131617730814,0.3517710827410747,0.46188356965086497,0.7634142158476047,High income countries
Middle East & North Africa (excluding high income),Lower middle income,all,all,0.122738820555453,0.4194580212057026,0.016502221947844398,0.03350699604644039,0.03350699604644042,0.05772628351716291,0.0572655325121752,0.5533699326245566,0.7459086513256669,0.25409134867433314,0.023703103550357818,0.49018852674197905,0.020576831006958313,0.4593010484043797,0.033668959745658894,0.03974206137138478,0.23501138912345584,0.06655840026618379,0.057991840989178534,0.09413621710851125,0.03968912313729159,0.08554552107264321,0.059591367451566735,0.1227460811999253,0.2308768826893452,Middle East & North Africa
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.382046711827488,0.41298087959905294,0.1751581591360627,0.159721590288443,0.159721590288443,0.19206633703175727,0.19017360686089435,0.5408355336847125,0.8440704638008831,0.15592953619911687,0.13896567520254777,0.5746289969314528,0.11081489895294447,0.41258358023627417,0.09903291970760154,0.11170323003514261,0.29045956588345945,0.16208463012597882,0.14547033474475374,0.180477158313737,0.122303994316679,0.16227562214960278,0.11873428931379595,0.23163704148199057,0.4053600380479548,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.36735500850728,0.38025073431400847,0.12515383999439564,0.145067546308968,0.145067546308968,0.17630952895412683,0.17539827585227863,0.5302725351772437,0.6593082651772691,0.340691734822731,0.0823195840105917,0.5715157353382279,0.07174274302987124,0.47065540076359236,0.0732000835898255,0.07798676551298434,0.26879785062966977,0.13294042128548147,0.12329408480951867,0.15113488130553818,0.10187111910609199,0.12966540726680123,0.08797111133856828,0.2028249942119188,0.4059821371303409,Latin America & Caribbean
Middle East & North Africa (excluding high income),Lower middle income,all,all,0.0971998059496632,0.4057145059158187,0.016268608388761263,0.006926641010561507,0.006926641010561507,0.05670845448949485,0.05625840952953037,0.5428478864390953,0.7370041600557827,0.2629958399442173,0.020080692827692814,0.4805911963056909,0.017617512614861358,0.4532037648598187,0.03177368304015596,0.036723242146267626,0.2277249946863229,0.06335396403337809,0.05591026780971234,0.09625537214881313,0.013928723357002487,0.08759738039644105,0.05926796057592637,0.1261293746884163,0.2247061155574095,Middle East & North Africa
Latin America & Caribbean (excluding high income),Lower middle income,all,all,0.137646151544156,0.390733615326875,0.06491567846191873,0.129120020722092,0.129120020722092,0.12899126616043094,0.12899126616043097,0.5254579708130437,0.48778096178210095,0.512219038217899,0.05351870839790443,0.3902177757149547,0.04225912099715934,0.3131306397546691,0.03917862260665059,0.043323698917415915,0.18627265885353658,0.07435945788206713,0.06726832308600908,0.10124581987375733,0.0532539395490608,0.06348236252887862,0.04963880816553598,0.1395494579978414,0.44185913671839727,Latin America & Caribbean
High income,High income,all,all,0.968242760223261,0.4954058646473556,0.4257739832168863,0.288711906324947,0.288711906324947,0.3156587674442036,0.3156587674442036,0.6294159210709511,0.6504329640799643,0.3495670359200358,0.44892590300560764,0.6589838627145618,0.4483607270453632,0.15745448638271792,0.33360785067440785,0.3397948526467051,0.552360045192407,0.45604391331658867,0.4497418450254339,0.3633568677705118,0.302207245050803,0.37534622764220105,0.3359341852843691,0.44808005755733543,0.5116000452849504,High income countries
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.285694412970381,0.534832284414406,0.10105877839475844,0.177559971126301,0.177559971126301,0.11887922915446415,0.11770802711462722,0.5181655271143603,0.6597247846863139,0.340275215313686,0.06934897832599599,0.3707773578029374,0.05437810603023824,0.24346703716142648,0.045943253583989235,0.07027894777438395,0.23735138537078354,0.12247118212744343,0.09323079479447427,0.15052740570602016,0.13279510022715,0.11747867639127221,0.10221877869059312,0.18025685133140001,0.462888835459522,Sub-Saharan Africa
High income,High income,all,all,0.996512520212112,0.6910441107121926,0.6609206054714306,0.561382686758629,0.561382686758629,0.599485740377089,0.599485740377089,0.809912024095385,0.7934803984573116,0.20651960154268856,0.7332350842048965,0.8306988497505206,0.7304163667463988,0.039740192046959305,0.3772506895843164,0.3788556311714273,0.5574423411509475,0.5302337608322252,0.5292506065817681,0.4384489801984464,0.638745516488508,0.38686159121567026,0.39407717274074483,0.4993822112305324,0.7195328151342393,High income countries
High income,High income,all,all,0.969838847229744,0.4935377127507811,0.4541761150559931,0.495179305396728,0.495179305396728,0.41131462372134886,0.41131462372134886,0.7400426366345368,0.8416247338255033,0.15837526617449654,0.5488114828656823,0.6994837346866423,0.5474469464256134,0.06716583982738808,0.318893732027723,0.325146681786563,0.49456383403650805,0.4514858930460972,0.4437653587283703,0.345205958985866,0.375224173115687,0.3439078786714425,0.3658766207796167,0.4188732804823444,0.6867930724162571,High income countries
Sub-Saharan Africa (excluding high income),Upper middle income,all,all,0.189465176301576,0.5094845052981718,0.08601429283336826,0.08661424521958308,0.08661424521958311,0.08328814480416591,0.08292166106003693,0.4703831597833598,0.5415412435148076,0.45845875648519296,0.020283159597331735,0.30762224079003025,0.011821555855480531,0.27798100432900646,0.015229491082231011,0.02035791295838038,0.16303295718213628,0.039007346006109694,0.03149593870050413,0.10922962937877251,0.027215235607076588,0.07675200702270535,0.034493782803346945,0.14422180139121737,0.435511320333933,Sub-Saharan Africa
Europe & Central Asia (excluding high income),Upper middle income,all,all,0.329809681896803,0.5167078610626461,0.14857976399605122,0.010456214866957192,0.010456214866957192,0.21161440364078596,0.20913694545358025,0.5387406719553351,0.6291353960273529,0.3708646039726473,0.07250345777869469,0.6167009648350623,0.060810691768087594,0.5219581226295635,0.04647872226032018,0.06264109015885128,0.27026266127506915,0.11865213510850225,0.08212356162954748,0.23615153557873478,0.0878888915625483,0.2097565239705562,0.09492388949783565,0.2892607581901803,0.27651544121095384,Europe & Central Asia
High income,High income,all,all,0.981336173269525,0.507661199535177,0.6341405297660228,0.559000427582537,0.559000427582537,0.3731782812374091,0.37201053117875277,0.7892696062255424,0.8592967184830395,0.12839594531257767,0.5032766486816245,0.699652214510249,0.4763730187573816,0.1552481351072183,0.30705495671031446,0.31640499596071725,0.470478482553771,0.4013621938386786,0.39313960276427357,0.3331664033245707,0.35709236366018,0.30834179442410303,0.29293346284015137,0.3970751562248654,0.7226188572369603,High income countries
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.294253535855083,0.46868289377506267,0.06535156551050214,0.16138571612243197,0.16138571612243202,0.07297170433277617,0.07206628066550752,0.4516175052872011,0.4988977110842794,0.5011022889157206,0.05156181294092743,0.26872533474330446,0.03516572919989561,0.2064856644443911,0.033406933682293805,0.04046666356682263,0.1761986717929563,0.08820357895501321,0.07947346251487103,0.0956797539362079,0.02232789565337856,0.06924106646395989,0.06379588223640434,0.12153398532089982,0.565870798123903,Sub-Saharan Africa
High income,High income,all,all,0.779398583523638,0.4006042042865817,0.31223583987132775,0.198658219598016,0.198658219598016,0.21986519685424133,0.21886233111349992,0.5677387182424504,0.6795324371391637,0.32046756286083644,0.26328241571679745,0.7096550018734328,0.2598078487966672,0.40969376845222494,0.23730912165433976,0.2462300213882251,0.4414326676141512,0.3257093943481994,0.3131290898868424,0.2586350890618058,0.174644855445524,0.18993271089310743,0.17077707371793074,0.3358648475047756,0.43879787363000333,High income countries
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.223188831452242,0.37196088877606204,0.060278691084730884,0.10215090459859699,0.10215090459859699,0.11904220589887181,0.11868331590957291,0.45965978780016903,0.5730924956273147,0.4269075043726852,0.10256333253260422,0.5687504176785568,0.0909223693374995,0.4380832392078142,0.044661165258075036,0.051538219799989904,0.20349878812194372,0.07376291461203488,0.06450469192838665,0.0854901343134486,0.06911694981343701,0.06005689394891031,0.044716913830277344,0.11908198783473029,0.365712246290012,Latin America & Caribbean
Sub-Saharan Africa (excluding high income),Low income,all,all,0.0368785001184746,0.5857406407717257,0.027498252553460167,0.020361637126877996,0.020361637126877996,0.02704002068069697,0.026145767863593683,0.2801317695925592,0.6071870485038933,0.3928129514961065,0.014229672191341691,0.09765442011892478,0.006810187349356511,0.06223854345397403,0.004882432199537851,0.0077244760973870785,0.10532158737335612,0.015890792984185165,0.011367748050021609,0.06748278106905206,0.01252446367419463,0.01804759178812665,0.009245528901894812,0.08650805829330777,0.4241581215482612,Sub-Saharan Africa
Latin America & Caribbean (excluding high income),Lower middle income,all,all,0.220072687973852,0.4623562122170107,0.05316843141112132,0.180451455600965,0.180451455600965,0.10504771637407892,0.10292612171950255,0.4744411430750697,0.5854284764617191,0.41457152353828086,0.10554398734271461,0.3929067644883003,0.08800427796386837,0.26717769021543347,0.04521766576474967,0.05069909237025899,0.2038494935172434,0.08286906282458822,0.07509863703608169,0.10895253453929638,0.01759631756128302,0.07216839295344099,0.05184442627706484,0.1506015349595893,0.47976781736934937,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,all,all,0.205122646001849,0.3914157094688703,0.05545422388365684,0.08549636495141649,0.08549636495141649,0.10795763970618176,0.10632707188190296,0.5306794604932428,0.6490449079757332,0.35095509202426667,0.052075413616896715,0.45919427765297827,0.04091981775568909,0.3868870449228198,0.030513517277760638,0.041244167525173986,0.2392692772357971,0.0691298687213667,0.05473507974768699,0.12539799484854877,0.0528050741852798,0.06878432916563523,0.043257508591039134,0.1735909350080514,0.44180732522026306,Latin America & Caribbean
High income,High income,all,all,0.886860396908465,0.6369559255431714,0.4346540646262384,0.427736497615615,0.427736497615615,0.5422258119112452,0.5422258119112451,0.768983557601123,0.6854975335172395,0.31450246648276037,0.5403372757515736,0.7636668874132018,0.5367824993033306,0.1730215922467772,0.2991592799619508,0.30460955691764235,0.44513470410668116,0.37757443657282047,0.3723533041173171,0.37412921405789795,0.580830079054613,0.35639477197389513,0.2577902656539228,0.4391496476599075,0.7026635523780186,High income countries
High income,High income,all,all,0.726743206569059,0.4590051668191156,0.24695942216227512,0.172527734320246,0.172527734320246,0.19813418164704788,0.19813418164704785,0.5349846602747012,0.569474927953218,0.43052507204678225,0.2769308568315442,0.5935222118058031,0.2748810516957685,0.28156784805703416,0.19390765578366959,0.20569393287767998,0.39825949559333645,0.28367265231025957,0.2697152668094583,0.25930493139731914,0.150323398829247,0.21806857336246804,0.1528840386100458,0.3529341617830998,0.43791556967830936,High income countries
South Asia (excluding high income),Lower middle income,all,all,0.352318385316409,0.49125680587078796,0.052527561048209215,0.11603979089482902,0.11603979089482902,0.09226877861863073,0.09127728345109014,0.4072967301450574,0.6130186651862412,0.38698133481375896,0.07216564775412351,0.2943893078073903,0.04230949667498371,0.20631577371264698,0.022666224904846793,0.03252682579697974,0.18825405707016518,0.05093504143022329,0.0393998321684296,0.08046282954883291,0.01766797003396331,0.05164174990371792,0.03837465113813368,0.11213841885224227,0.38104818467427093,South Asia
East Asia & Pacific (excluding high income),Lower middle income,all,all,0.195819907600545,0.49652633006698416,0.06923532404310781,0.152883186195346,0.152883186195346,0.13188125946357174,0.13102481758663295,0.47073549293083206,0.7595981558106981,0.24040184418930224,0.0342724322212232,0.6219177961255195,0.02656523038407335,0.5784951248627659,0.03831075250796259,0.044351783770912395,0.29238280032601255,0.06432466948277282,0.0563613230976531,0.09368300975056407,0.004956684380131887,0.05059549731440524,0.033438834081290725,0.12825304364634246,0.5409787827744917,East Asia & Pacific
Middle East & North Africa (excluding high income),Lower middle income,all,all,0.73683851106327,0.47264769060929057,0.26662215198680705,0.19707036303845,0.19707036303845,0.2562193175235288,0.25280927547318816,0.546922789491276,0.8338123984242956,0.16618760157570445,0.21042550977554625,0.5607137988035734,0.18459995332756723,0.32284658230985397,0.14129979537875315,0.15507256383562285,0.3263322653276849,0.21398588209295907,0.19566221526512928,0.20404374288097768,0.239331701281826,0.19266052929608435,0.1713413190853121,0.2568220172696628,0.41975303767794525,Middle East & North Africa
Middle East & North Africa (excluding high income),Upper middle income,all,all,0.105537448910017,0.5454929173089454,0.07983263526764142,0.054425959071196794,0.054425959071196794,0.06886249460363952,0.0680435535732006,0.5507025608805568,0.5220992091925774,0.4779007908074231,0.01684811692021737,0.39314669617918074,0.013291540351186987,0.3581063772789905,0.009938092399442572,0.012156705687001862,0.12430682487454897,0.03398310960155862,0.029869937585141892,0.15297182214295574,0.017246482879781894,0.1342187401189689,0.02894332447930531,0.1992607292358996,0.39710088082743233,Middle East & North Africa
High income,High income,all,all,0.938883535262303,0.626486496574287,0.46849037229723245,0.512584801316979,0.512584801316979,0.5303597847491782,0.5303597847491783,0.7938891570004228,0.7881292171524799,0.2118707828475201,0.5966226974956506,0.7418716572310687,0.5942634827914717,0.08047371570414105,0.29273077401470254,0.295336746189865,0.44326132711987215,0.3747454957325229,0.3720343659445587,0.34652897301181296,0.556457903033439,0.3408109650946062,0.28240119883953946,0.4127878043013601,0.7196489830427785,High income countries
High income,High income,all,all,0.904686393837703,0.4228221220840749,0.22088188328051256,0.247516732852526,0.247516732852526,0.18278329299524262,0.1807648010716229,0.4355426128300076,0.6461384027834562,0.43583323271474406,0.19996931720999317,0.35962508389546943,0.23290586262892188,0.21728200047748414,0.3537163072826863,0.2423739138666759,0.27503218053047884,0.13892679322758167,0.12403548494254776,0.15916826349092483,0.796615048201483,0.10496335618573432,0.11304072602009274,0.19964798487087357,0.5201461225707733,High income countries
High income,High income,all,all,0.710085305189943,0.45079564151007684,0.249728078542257,0.15475373707564,0.15475373707564,0.31647135847006025,0.31363468400500993,0.5573121381381528,0.6475861097571478,0.3524138902428523,0.16602878182817557,0.6154320592683301,0.15155899402528167,0.4253338630445819,0.15965439412900417,0.20418487161374,0.4051088262955691,0.26156023347040586,0.21134573677915955,0.23183369060850828,0.305048072744252,0.1894359980957357,0.12306947100231756,0.288196678510572,0.38476855439835467,High income countries
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.709915017921418,0.4809215699992062,0.24134442291337602,0.304081239491926,0.304081239491926,0.1905234527863657,0.18984288250653272,0.5457845218821866,0.6947706967460648,0.3052293032539356,0.12221409862567939,0.5850799962242541,0.10422122879936399,0.44706807923994873,0.08615853034586218,0.09723045053558026,0.3533889174266777,0.1650700812797577,0.15130559338355692,0.15549750815457367,0.0691359243385361,0.14817167031003053,0.1094048660433202,0.2232110121092662,0.6364085225315703,Latin America & Caribbean
High income,High income,all,all,0.964220483126666,0.6731182036238634,0.5277266767926139,0.513257510045869,0.513257510045869,0.608647528782971,0.6086475287829709,0.7754571867333666,0.758417732876732,0.241582267123268,0.500271135451644,0.668977769507604,0.497356528731024,0.1390042741842553,0.3886030699905433,0.3972655231831934,0.5531688283301051,0.4901542746846105,0.4822451027827602,0.2801531456002525,0.644407582041645,0.26154493247596877,0.23344479691313913,0.34436047450268414,0.6590974189522254,High income countries
Middle East & North Africa (excluding high income),Upper middle income,all,all,0.254710971514235,0.5359745619844584,0.0791071492352341,0.08262963923997702,0.08262963923997699,0.11984930824343011,0.11873868253276716,0.5697387659210711,0.658161171716592,0.34183882828340817,0.04159793684891899,0.3679687398853162,0.029111283495519308,0.31888894808655677,0.02753838983007137,0.03212421536140295,0.19795545478502485,0.06856352472291796,0.06230886702482105,0.15111582927748832,0.03475122568678471,0.15356031485976257,0.09905552668241444,0.19754144503498533,0.40993042686914505,Middle East & North Africa
Europe & Central Asia (excluding high income),Upper middle income,all,all,0.42105092298605,0.5042948743310174,0.1420662276927353,0.0674081553230585,0.06740815532305847,0.17608951732654216,0.172204906607468,0.5841792774858346,0.7174199806525131,0.28258001934748717,0.1148482546394097,0.6761498575635461,0.09571667011777021,0.5308688207929696,0.10093821377986321,0.1131031414654408,0.3141210005272379,0.19114529660668134,0.16642241112077366,0.24306333524328616,0.0859219217210028,0.17090603928701453,0.11802867065663228,0.30002644120962124,0.3672221481788718,Europe & Central Asia
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.423434543670765,0.5046058135826018,0.1368211978051468,0.232819688364814,0.232819688364814,0.11620529133407405,0.11345672545444432,0.4203502312437696,0.6003059009835405,0.3996940990164596,0.11991498968464126,0.388812302454191,0.06641929511291,0.2541413510116862,0.05861623324227766,0.07629427603421624,0.24269607036943824,0.11930380981908076,0.09919266180486036,0.13601537770430366,0.0607452529595824,0.12196632389133291,0.08292584038101203,0.1708147148358778,0.5940922991386475,Sub-Saharan Africa
High income,High income,all,all,0.930468690333371,0.6381473567793137,0.42559381853267375,0.469420605703716,0.469420605703716,0.5247024644274713,0.5247024644274714,0.7855316302708809,0.7461720115699878,0.25382798843001214,0.6332081884499701,0.8065067487545821,0.6296289930338641,0.10005208555062775,0.29797970693797693,0.30154793837613847,0.43495728415526314,0.38082690772898425,0.3777649024314892,0.39747718061566545,0.564306809544358,0.3751014249466299,0.3106495401736595,0.45748810222487446,0.7035050741521611,High income countries
Europe & Central Asia (excluding high income),Upper middle income,all,all,0.443099657932493,0.5270458395689903,0.15024165467033146,0.0494852117103837,0.0494852117103837,0.1981201071213646,0.19525588923388942,0.5269381344063971,0.7332397801702384,0.26676021982976184,0.11043308018642742,0.6200540649020416,0.096914938998577,0.46847341008296906,0.07724670208375846,0.09047259700688941,0.286553429337526,0.15443360837503656,0.12592499906122714,0.2198793763076663,0.0839483964299953,0.1814971589336501,0.14206739080380076,0.2678654567467555,0.3010214734876041,Europe & Central Asia
High income,High income,all,all,0.867732440844811,0.6157338717326198,0.4586539136562464,0.403450336826119,0.403450336826119,0.5244306635496205,0.5244306635496205,0.767661054268899,0.6742996587619027,0.3257003412380972,0.5267707093003713,0.7720695720973707,0.524461919742001,0.19352135503781728,0.30295603784520425,0.30951024545120753,0.45671516064390966,0.38935644101845307,0.38280892688439294,0.42617635902201745,0.58040860896203,0.426369752159764,0.2738914833361436,0.5024657046961265,0.7013556053733669,High income countries
Europe & Central Asia (excluding high income),Lower middle income,all,all,0.0375726428765218,0.2584549871257892,0.07291415083506575,0.008891623628454415,0.008891623628454387,0.060040754953451514,0.05975967258700396,0.6204562736988138,0.7018926274218893,0.2981073725781106,0.09917063287502192,0.6791646338057579,0.09605162448659979,0.5675079592434451,0.009606454037515144,0.017469371319446092,0.2614617145818837,0.07950733772257079,0.03798711439315375,0.20182243755528537,0.007778823713196409,0.1824720893289632,0.05096641290848544,0.2912363358136718,0.32711477219991836,Europe & Central Asia
East Asia & Pacific (excluding high income),Lower middle income,all,all,0.26773455038368,0.42082779962856304,0.08694722265921148,0.193609790698856,0.193609790698856,0.11696964063225151,0.11541823852074208,0.5320579088034909,0.7128366734948577,0.28716332650514287,0.08051605911946652,0.6497960448314228,0.06706461664442448,0.5537063606616806,0.06716372860355038,0.07253552422160492,0.2967346947233539,0.09461345473451521,0.08838950113385319,0.1381777046881645,0.0309704901016373,0.07028745949648937,0.061995404452202946,0.16610638031946584,0.5637827876215705,East Asia & Pacific
High income,High income,all,all,0.896588352190717,0.4731307187049329,0.23199540522535633,0.133209678880939,0.133209678880939,0.23782314307041957,0.2376232499931468,0.5404284671818549,0.555657747676157,0.44434225232384306,0.2166250617274429,0.558421100817766,0.20474603808328284,0.3128736639648275,0.1496718451009978,0.16493993932236703,0.3667947698573718,0.23796601993015876,0.21834465175297393,0.16701224595315328,0.198731552238798,0.17476672858832576,0.16165339763747122,0.2326607593550034,0.38332643310707526,High income countries
Middle East & North Africa (excluding high income),Lower middle income,all,all,0.370273272469961,0.41351320024331845,0.07899324476555991,0.17114919393136402,0.171149193931364,0.1654641024284212,0.16466842070580406,0.6410284504117423,0.6839218816390287,0.31607811836097155,0.02065245819921918,0.4526133682224349,0.017303362806540157,0.4278741020321951,0.09514524752175786,0.10016741284419385,0.2826586575231901,0.15297232602107708,0.1460683916024234,0.13044457112718658,0.11366478996042,0.13303863542238586,0.09505306312555376,0.17421781964444297,0.437023300944934,Middle East & North Africa
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.184970245352396,0.46407759899775697,0.05115139618133874,0.078963269967634,0.078963269967634,0.06083334398551701,0.060833343985516986,0.4881167175221545,0.4636101008175864,0.5363898991824138,0.017204399868694098,0.2303881141643354,0.009470358763686404,0.19744555466252678,0.013946789167759988,0.019896406085679053,0.14871268635968674,0.04103497840442272,0.032586664166736945,0.0709096488938466,0.024525303980642732,0.05321580664748074,0.027538866013005037,0.09574979405115674,0.5261860978576182,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,all,all,0.188014652359501,0.5402159842687416,0.05666760031707546,0.139253093178251,0.13925309317825096,0.07621350777451108,0.0731931885026312,0.43084143406536723,0.5701350122510761,0.42986498774892357,0.023454903066133237,0.23319550026199143,0.014188686984891702,0.19736170576728151,0.01259198313576837,0.018056116574478615,0.12901000362100928,0.040451176850136245,0.03200847855083916,0.08222380232473034,0.02706081920094061,0.06257259006548266,0.03172867910970684,0.12035520727676224,0.5250261758730692,Sub-Saharan Africa
High income,High income,all,all,0.737551986346894,0.3667697127819435,0.2679836899511452,0.20488881672416,0.20488881672416,0.1697602499763762,0.16976024997637618,0.5200795734083221,0.5285749925489036,0.4714250074510966,0.25652334491572304,0.6918134421078165,0.2535784080278931,0.40870147125167733,0.23489280089445855,0.24400362899064612,0.43257900376301633,0.3189803961946289,0.30720971210200504,0.24009621841845363,0.134079648558257,0.17167672849177168,0.1639287140229269,0.3033103946626208,0.4071732614777651,High income countries
