regionwb24_hi,incomegroupwb24,group,group2,borrow_any_t_d,fin26a,fin17a_17a1_d,fin17a,fin22a_22a1_22g_d,fin22a,fin24aSD_ND,fin24aP,fin24aN,fin31a_31b,fin30,fin31a,fin31d,fin32_n33_34a,fin32_n33_acc,fin32,fin32_acc,fin34a,fin37_38,fin10,fing2p_acc,fing2p_fin,fing2p,save_any_t_d,account_t_d
High income,High income,all,all,0.5121725490097858,0.6323991342690363,0.559000427582537,0.559000427582537,0.37531133590712434,0.37410568420073625,0.7863293760778133,0.8643443259491066,0.12191530437019815,0.503779493393436,0.6982380147321127,0.47601074463694776,0.16018305799470053,0.29755025157581266,0.3064467267374908,0.46938270411385274,0.4000459454325239,0.39159912751899706,0.3090644232995191,0.35709236366018,0.29783067264365265,0.302643586065756,0.37561918368335784,0.7236930388368661,0.981336173269525
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.48530688662695787,0.06171805225689292,0.161385716122432,0.16138571612243197,0.08956526586251509,0.08640436960046713,0.4610066735430467,0.6510239895276295,0.3489760104723706,0.06309917940191953,0.34473302466195077,0.04766142720416294,0.23899448185332184,0.03692452726159881,0.053263962181269886,0.17874089752393232,0.09925639291446431,0.07970309222395777,0.08912920337060046,0.022327895653378615,0.07197385810084797,0.06679203620226518,0.1179091791281224,0.508260507327918,0.294253535855083
High income,High income,all,all,0.4127264520570155,0.29689016383667927,0.198658219598016,0.198658219598016,0.20936753335158706,0.20840009541402366,0.5798469461204059,0.6654995780676679,0.3345004219323321,0.22982838826103846,0.6777303807447055,0.22507049169769858,0.4110374221398185,0.20627924222398059,0.2169093199319161,0.416620374143471,0.29334425614117426,0.27730344472512697,0.2556098173692568,0.174644855445524,0.19434126811413605,0.16112943936428759,0.32857408781265107,0.45076125611174633,0.779398583523638
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.345859945247833,0.060527393717976274,0.10215090459859699,0.10215090459859699,0.1316490485437981,0.13122695322255645,0.44349085534016786,0.6069738968103211,0.39302610318967873,0.1159096359634739,0.5669785623892648,0.10407050712449445,0.4199498172440148,0.057858396561334735,0.06354801015295333,0.23259289285873477,0.09517734872396813,0.08751700059331255,0.09162312196673666,0.069116949813437,0.07023164619492903,0.05949230679048387,0.12965631418991092,0.3633915871736906,0.223188831452242
Sub-Saharan Africa (excluding high income),Low income,all,all,0.602287249805246,0.02737193338584548,0.020361637126877996,0.020361637126877996,0.026519903330031458,0.026038953064045023,0.2867439687621198,0.6025642127301475,0.39743578726985246,0.02356734490193496,0.10330476624717838,0.005303623644997257,0.06314564959045138,0.005064146201737951,0.010676104432225803,0.10842090521577749,0.01854295395605876,0.01054129264251058,0.06879486463513226,0.012524463674194575,0.02218137396062031,0.007833320680409483,0.08841202096343076,0.45923169777721456,0.0368785001184746
Latin America & Caribbean (excluding high income),Lower middle income,all,all,0.42429690104800877,0.07050997070230158,0.18045145560096498,0.180451455600965,0.15397571473259436,0.15168815787926243,0.5452976346314684,0.6980031246067802,0.30199687539321995,0.1259012765895255,0.5789568108318948,0.11421711110599717,0.43255239444899085,0.05543875694466446,0.05772227821375572,0.2543317446598086,0.09899337610593809,0.09433164631735172,0.12877054077743733,0.017596317561282993,0.0733508174757444,0.060469862324614515,0.17173423795312362,0.4731979666908702,0.220072687973852
Latin America & Caribbean (excluding high income),Lower middle income,all,all,0.35579903009069236,0.061262462362514036,0.08549636495141649,0.08549636495141649,0.11471987511768927,0.11352203016223536,0.5174926266141832,0.646759838802953,0.353240161197047,0.06382955774683255,0.5103885560955024,0.05267930718055758,0.4242349970806534,0.03630503583300268,0.04623926707548995,0.25137890046940325,0.07811895787297343,0.06515500941227872,0.12772691048288465,0.05280507418527983,0.07260054232639471,0.04989284512948236,0.17855161243230003,0.4303654512198332,0.205122646001849
High income,High income,all,all,0.6141831511706666,0.4473501434558198,0.427736497615615,0.427736497615615,0.5249992723539127,0.5249992723539127,0.7612860296778532,0.706607751427553,0.29339224857244683,0.522107282942608,0.7479738545684871,0.5193491165596468,0.1664754612482363,0.2999808715180526,0.3053055207501078,0.45925771235654744,0.3890678613755505,0.38420088175378153,0.3759016099588493,0.580830079054613,0.37127955924791034,0.28491925939618695,0.4455758157136692,0.7038953366471499,0.886860396908465
High income,High income,all,all,0.45443848162298545,0.21388838772026428,0.172527734320246,0.172527734320246,0.19623066015822893,0.19623066015822896,0.5201015394583169,0.5727870345307033,0.4272129654692969,0.23526460584992231,0.6360699096361335,0.23225453599598847,0.37107092798541047,0.17772764932086577,0.1925615593793198,0.3967058238659254,0.27676865469417333,0.2583526223324654,0.24522078230891126,0.150323398829247,0.199884137106645,0.15798715183007897,0.3298328778679742,0.4194466638487308,0.726743206569059
South Asia (excluding high income),Lower middle income,all,all,0.5384980053920205,0.06953927047708036,0.11603979089482902,0.11603979089482902,0.11095864527526156,0.10504254502115304,0.37334499847743075,0.7653935940788523,0.2346064059211477,0.11108826740023742,0.34892193758504286,0.0698001648889757,0.2210446837812871,0.033103231297211794,0.041347882770367966,0.19578077245483602,0.05164408060313219,0.04306285623575201,0.09987549849956112,0.01766797003396331,0.06297159258892265,0.04321484969015549,0.116253865329778,0.2664455825003342,0.352318385316409
East Asia & Pacific (excluding high income),Lower middle income,all,all,0.4852599320171317,0.08563077249101556,0.152883186195346,0.152883186195346,0.12498454532127941,0.12372894795987696,0.49911611058251815,0.7605518057282651,0.23944819427173525,0.04654585540492712,0.6535447897774647,0.036612243469756445,0.5976281379863684,0.04466430774164726,0.05314887114071423,0.2998044690435784,0.07561825497334965,0.06508140017233505,0.1041801366202085,0.004956684380131915,0.06965000535826324,0.03541043984299885,0.1398381154075126,0.5201686565956838,0.195819907600545
Middle East & North Africa (excluding high income),Lower middle income,all,all,0.5493772799113121,0.1756936326593232,0.19707036303845,0.19707036303845,0.24444752004436737,0.24294978854035415,0.685639506836554,0.6511677925532205,0.3488322074467795,0.188471712100764,0.5131578207582261,0.1478644357749169,0.3115181531255713,0.10373784548512935,0.11295983874088607,0.26688060626839,0.16425191284819046,0.15197106912264075,0.23762696912450876,0.239331701281826,0.2204235680740686,0.23529578293668205,0.27764583691303146,0.4610480428265132,0.73683851106327
Middle East & North Africa (excluding high income),Upper middle income,all,all,0.534181253772526,0.08444696362307644,0.054425959071196794,0.054425959071196794,0.09508333823052914,0.09408376812801938,0.5440827753864395,0.6263508687757515,0.37364913122424864,0.04120824044384569,0.40170294412049473,0.029764928069555607,0.3447188919819473,0.027455552400341254,0.03057102458438271,0.16823761700233564,0.06750660652387713,0.063166420917357,0.15800329595567236,0.01724648287978192,0.1535292803475913,0.09107042817039629,0.21024696100212736,0.3400021410864966,0.105537448910017
High income,High income,all,all,0.6429643966311579,0.505405971147031,0.512584801316979,0.512584801316979,0.5461378134394986,0.5461378134394985,0.7849833093462065,0.7779420331093106,0.22205796689068935,0.6116914262683776,0.753951024232497,0.6082574093785443,0.07592217984968591,0.2997027037258255,0.30281942524802735,0.46049614957904195,0.3909040943792737,0.3876098201538074,0.36377706288877465,0.556457903033439,0.3502031555638438,0.28280783318620295,0.43337411173967433,0.7208920236009655,0.938883535262303
High income,High income,all,all,0.5837478833406831,0.18250090861756557,0.247516732852526,0.247516732852526,0.21181005099546746,0.20902260769588427,0.4306822911126216,0.7926980705437863,0.32965624706560853,0.17193733293465308,0.33532595255598463,0.29882953959338393,0.15957750367680956,0.3506367636610248,0.26474073214075167,0.34777578003338633,0.21259470904575634,0.19404288965723657,0.12042193650357697,0.7966150482014829,0.09045239122979001,0.09456353975085788,0.12148180204263168,0.4996371480593905,0.904686393837703
High income,High income,all,all,0.4483357971768513,0.27957795431304744,0.15475373707564,0.15475373707564,0.3029188707200127,0.3007587428728431,0.5654419727917361,0.6307406856938426,0.3692593143061576,0.16253966903928552,0.6219201003244011,0.14965379476689336,0.4364508906251507,0.1538773474716592,0.19399920662606127,0.39399455126317284,0.25396643677106356,0.20692746882696583,0.24163286271261933,0.305048072744252,0.21014681727457327,0.1294781660549519,0.30139352970030336,0.3836528872028654,0.710085305189943
Latin America & Caribbean (excluding high income),Upper middle income,all,all,0.4669614882234434,0.22077803965053983,0.304081239491926,0.304081239491926,0.18694099969835912,0.1855190275252241,0.5556454319229684,0.7340308240105404,0.2659691759894599,0.14996351473175792,0.5850189701992666,0.12278286063568827,0.4112696858404186,0.10561578847643303,0.11728015072786169,0.33871225992592735,0.18918129009717016,0.17405399830706697,0.15936929727993276,0.0691359243385361,0.16599817372493725,0.11953832313069876,0.22899616475166337,0.6093254629373326,0.709915017921418
High income,High income,all,all,0.675400875437635,0.5156082039825131,0.513257510045869,0.513257510045869,0.6086439656683058,0.6086439656683058,0.7945350546558864,0.7578372933598765,0.24216270664012357,0.5178046890050463,0.6847536010544037,0.5144576989368809,0.13424173754105118,0.3754043006144938,0.3836006384848749,0.5430656316499698,0.47735869662658126,0.4697883288233653,0.2839743462518014,0.644407582041645,0.26862622488302534,0.24064603006497662,0.34935376725912504,0.6685308741386313,0.964220483126666
Middle East & North Africa (excluding high income),Upper middle income,all,all,0.5558673069178142,0.07766181789485324,0.08262963923997702,0.08262963923997702,0.12256997391310734,0.12037961184788404,0.5926372491372517,0.7252939663983826,0.2747060336016175,0.052039983465067774,0.3922223996388645,0.03688259062009258,0.32899858983091274,0.0342558537681566,0.03914951766387609,0.21620140388966194,0.08912410031612855,0.08214081660883973,0.15860920775678167,0.03475122568678474,0.16434595145336153,0.13082624273101104,0.2176170568172435,0.3777426952336741,0.254710971514235
Europe & Central Asia (excluding high income),Upper middle income,all,all,0.4928549480857255,0.1730524394860853,0.0674081553230585,0.0674081553230585,0.15519560592034282,0.15214069286156107,0.6015279921612685,0.7724814864589914,0.22751851354100894,0.12928969095850165,0.6790915481550469,0.11452578662076277,0.5126256485093363,0.13255255544481945,0.15098682928116036,0.3726284841456899,0.22804749034742328,0.1961915135600439,0.26639194290902696,0.0859219217210028,0.17775494740948117,0.12643457281250714,0.3287382841614434,0.40678338206580594,0.42105092298605
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.5392450136166572,0.11574864160060377,0.232819688364814,0.232819688364814,0.10541589332995724,0.10355548599702699,0.39384204481773616,0.5896208677848954,0.4103791322151046,0.13721180436224487,0.3741578854394132,0.06478186163835092,0.2156888917674355,0.05307601987471447,0.07562191006923943,0.21086326875017158,0.1213828205436138,0.09655798132324264,0.11198172710209156,0.060745252959582385,0.0949177185742768,0.07170540930431787,0.1468101973299295,0.6262290629561876,0.423434543670765
High income,High income,all,all,0.6288579382753182,0.4612074944453005,0.469420605703716,0.469420605703716,0.5225573714228589,0.5225573714228589,0.7782328992118557,0.7436874221427485,0.2563125778572514,0.5895821115877646,0.7757576274346647,0.585917170216282,0.11832307263034847,0.3043015213071121,0.30792262315151486,0.45084068390866816,0.3928474083055895,0.38964919910066914,0.3943163899213404,0.564306809544358,0.37046492199458,0.31194524550196084,0.45773194685444096,0.702886146513841,0.930468690333371
Europe & Central Asia (excluding high income),Upper middle income,all,all,0.5173419948976226,0.15256770831864913,0.0494852117103837,0.0494852117103837,0.199829520395095,0.1980760846504887,0.5413297090591503,0.7002555408245744,0.2997444591754258,0.07205027571179251,0.6147241888052397,0.06372060294854104,0.5174138361929724,0.05532927984082689,0.07146328935845431,0.3033726925707291,0.14452376673143078,0.10125439870936417,0.23809132767505614,0.0839483964299953,0.1961986570025424,0.11036183492849005,0.2903708465440954,0.3430911456776797,0.443099657932493
High income,High income,all,all,0.5864768843417579,0.46007404610805064,0.403450336826119,0.403450336826119,0.5021023127039136,0.5021023127039135,0.7593283482150754,0.6801030859218358,0.31989691407816406,0.4878902588631946,0.7462850035158028,0.4857523601660899,0.20864529101353194,0.293519161200113,0.299741633276123,0.45849104548093517,0.3897776293751093,0.38344658484916466,0.4137007975677982,0.58040860896203,0.4080869433404922,0.2956424060126432,0.4906925468122174,0.7050593217037566,0.867732440844811
Europe & Central Asia (excluding high income),Lower middle income,all,all,0.2556380671585463,0.07980488145909476,0.008891623628454415,0.008891623628454415,0.06193089828808357,0.061541920637144504,0.6014938369352574,0.7522260251248596,0.24777397487514038,0.1449366144863725,0.6762404645445591,0.14026539960401418,0.5087297254148433,0.01375887689648031,0.02519609574883891,0.27186197066754914,0.10429331699102926,0.054577562077961245,0.1951446516732302,0.007778823713196381,0.19002254480880854,0.07626705230066957,0.28966467051696443,0.31786478923227995,0.0375726428765218
East Asia & Pacific (excluding high income),Lower middle income,all,all,0.4915322519158619,0.13439167217475936,0.193609790698856,0.193609790698856,0.2723292804132854,0.27173106702356503,0.5578863540172924,0.5789892088487858,0.42101079115121437,0.42131139664796663,0.7076409831638266,0.40430470404575225,0.2816825972655551,0.22946494356424812,0.2370300912381483,0.39122112051576646,0.28194112622099626,0.2735783247929173,0.2721877791579531,0.03097049010163727,0.2363438345556939,0.2279037977890851,0.3137469750265952,0.35508208208317715,0.26773455038368
High income,High income,all,all,0.43614014448682087,0.2076961735866404,0.133209678880939,0.133209678880939,0.2307975184262999,0.23026138500973567,0.5421217488136917,0.5439427951679482,0.45605720483205203,0.18094572941911943,0.5905476675996189,0.17048075479549243,0.3873409676444617,0.142834803786559,0.1564631982407956,0.34799693874007515,0.22079020792744924,0.2021624619793161,0.2278816915659537,0.198731552238798,0.21445597357239193,0.1605319982832531,0.2987088899029643,0.3754980056877963,0.896588352190717
Middle East & North Africa (excluding high income),Lower middle income,all,all,0.4097115416696572,0.06802055436029147,0.171149193931364,0.171149193931364,0.18057055995244317,0.18057055995244314,0.639115197612358,0.6546635851826795,0.3453364148173207,0.046863651702664155,0.47507107162047696,0.038814156508382824,0.4231780468141686,0.10395734284035693,0.11021911560937607,0.2877726355392628,0.1678505385481051,0.15890423357434086,0.17056511757549764,0.11366478996042001,0.1604478228506622,0.11815779505141169,0.2170682114044561,0.45388481878174236,0.370273272469961
Sub-Saharan Africa (excluding high income),Lower middle income,all,all,0.4575838129665205,0.06629795748248696,0.078963269967634,0.078963269967634,0.06000589812355156,0.06000589812355159,0.4563147173157649,0.45934851755449635,0.5406514824455039,0.0510877194158143,0.23465497407317604,0.020030314715303255,0.1581591109778972,0.01799367512717423,0.02992520938640167,0.16219438910195175,0.05287904276702787,0.03744247219303748,0.08690044742270361,0.024525303980642704,0.0589562101754775,0.03591517199594396,0.11471445017530005,0.5086241625647596,0.184970245352396
Sub-Saharan Africa (excluding high income),Low income,all,all,0.5501633723367176,0.06523503595617003,0.139253093178251,0.139253093178251,0.106511996018086,0.106511996018086,0.4077266378576578,0.4065017276026247,0.5934982723973748,0.07749422543484624,0.27324508882297055,0.037536450190445936,0.1708392237632819,0.02799105397317772,0.05170854692343946,0.1885445029023615,0.08289169385871337,0.05424078027357945,0.09551448198979029,0.02706081920094061,0.07256305161781285,0.04544648774610943,0.13238400801849765,0.5923928611306583,0.188014652359501
High income,High income,all,all,0.4192586319418943,0.2401044471398252,0.20488881672416,0.20488881672416,0.1832935958224052,0.18220798997804344,0.48619713851556945,0.5634118376841865,0.43658816231581354,0.18379294151776276,0.5947188883881491,0.17615997436172745,0.39468440199632115,0.15968059779872135,0.1693806745303714,0.3576052355033419,0.23288942230997833,0.21799341076668896,0.22055609351858096,0.134079648558257,0.1646413472774974,0.13025542633499254,0.2749045167884777,0.4587347122488343,0.737551986346894
High income,High income,all,all,0.7504063648329715,0.5343224426801266,0.520091606850514,0.520091606850514,0.6906285799105336,0.6906285799105336,0.7963840639859219,0.8199199324312005,0.1800800675687995,0.54441285359687,0.6965355797212831,0.5384710277953872,0.1257504402894788,0.3857120004582309,0.39015545927296247,0.5594044540435559,0.516237956983891,0.5122324473972288,0.39078134732105835,0.72405980428274,0.3889372727190733,0.3380133712084725,0.46993355866805697,0.6692398509720539,0.945867980570835
Sub-Saharan Africa (excluding high income),Low income,all,all,0.47701448085319453,0.02203991494458607,0.0137609964336739,0.0137609964336739,0.027163781695935224,0.02602832025887289,0.22070066088055018,0.574605412497563,0.4253945875024365,0.031710765042355205,0.12086592844885424,0.013862661020155154,0.06997210609186993,0.0057380185657868454,0.010804570519149653,0.09512323053414445,0.015918548643684305,0.009195957709949965,0.056585079579900444,0.0,0.014516735191847152,0.007282187553704522,0.07249097295694962,0.293700014129738,0.0552322253357914
Sub-Saharan Africa (excluding high income),Low income,all,all,0.48595444212047084,0.04632072986484764,0.082432829956616,0.08243282995661597,0.06806512819864213,0.06647626514137583,0.34968632495632945,0.450227408448367,0.5497725915516329,0.03212968652217252,0.17237946472674764,0.02177929655774896,0.12443094428587156,0.021089510370687237,0.026873655388771928,0.18312041254712114,0.04774124107578079,0.0385167900927863,0.08758112370099569,0.013841860430269581,0.04637907940745084,0.02705404566944611,0.11863519637631267,0.4786417068935455,0.165406103840842
